Area,Neighborhood,LA_Crimes,Total_Population,Under_Age_18,Ages_18-24,Ages_25-34,Ages_35-44,Ages_45-54,Ages_55-64,Ages_65_&_Older,Young_Adults_Enrolled_in_School,College_Graduation_Rate,Less_Than_High_School,Labor_Force_Participation_Rate,Unemployment_Rate,Homeownership_Rate,Renter_Rate,Immigrant_Citizen,Immigrant_Non-Citizen,Immigrant,Divorced_Separated,Married,Never_Married,Median_Household_Income,Opportunity_Youth,Homeless_count,Below_100_Poverty_Threshold,Below_200_Poverty_Threshold,White,American_Indian_Or_Native,Asian,Black,Hispanic,Other_Race,Two_or_More_Races,Median_Rent_Price,No_Vehicle_Households,Youth_in_Non-Family_Households,Youth_in_Single_Parent_Households
531301,East Los Angeles,30.970284,5586,32.993198,13.569638,11.636233,17.185822,10.759041,6.0687432,7.7873254,40.369392,5.4941373,59.229481,59.625,16.10063,20.98,79.02,19.983686,80.016312,43.895454,9,38,48,4,10.344828,6,36.987309,73.588379,1.217329,0,0.089509487,0.42964554,98.263519,0,0,937,11.606457,0,40.368965
531302,East Los Angeles,18.051071,6814,30.334606,13.824479,14.294101,15.409451,10.346346,7.4992661,8.2917519,30.042463,4.4678054,62.181339,66.925117,14.420732,35.17,64.83,28.663033,71.336967,45.773407,6,39,51,3,14.390468,10,31.032948,65.598099,1.4969181,0,0,0.10272967,98.400352,0,0,1100,13.404114,0,54.620224
531502,East Los Angeles,20.993494,3382,31.135424,13.867534,15.227676,12.803075,8.6339445,10.171496,8.1608515,41.364605,3.1182795,56.881721,66.266983,15.983112,25.03,74.97,35.897434,64.102562,42.667061,8,34,54,4,15.109035,7,22.956161,67.446686,0.23654643,0,1.8332348,0,97.930222,0,0,997,9.090909,0,41.310543
531503,East Los Angeles,27.120783,3171,32.734154,11.573636,15.421002,18.448439,8.3569851,5.9602647,7.5055189,50.953678,3.6240091,61.041904,67.694366,15.973598,22.8,77.2,23.669468,76.330536,45.033112,7,47,41,6,12.605042,NULL,33.386478,72.034439,0.75685906,0,0,0.63071585,98.42321,0,0.18921477,1044,18.610746,0,24.662813
531504,East Los Angeles,22.037329,4447,27.749044,12.930065,16.100742,15.358668,11.918147,7.1958623,8.7474699,47.304348,7.8847613,54.814255,63.098507,19.86467,33.64,66.36,26.055313,73.944687,46.345852,10,35,50,5,17.940718,NULL,33.749149,74.302567,1.2592759,0,0,0,98.740723,0,0,983,17.922794,1.6207455,53.88979
531602,East Los Angeles,28.284855,4985,27.462387,15.787362,9.4282846,17.773319,11.715145,7.8435307,9.9899702,40.025414,4.1710854,61.187698,57.112526,17.100372,25.72,74.28,22.093561,77.906441,43.309929,9,42,44,4,18.743343,5,29.588766,70.310936,1.6048144,0,0,0.16048144,98.234703,0,0,986,19.224283,0,53.761871
531603,East Los Angeles,23.159145,3368,27.583136,11.906176,18.467934,13.47981,8.9370546,11.134204,8.4916868,31.670822,7.6054955,51.668301,62.411068,13.489551,33.22,66.78,30.751356,69.248642,38.331352,11,32,51,6,11.788618,1,22.06278,43.976082,2.5237529,0,0.44536817,0.41567695,96.466743,0,0.14845605,1036,6.7375889,2.4918742,45.93716
531604,East Los Angeles,28.327902,3989,29.481073,14.489847,15.091501,15.342191,10.478817,6.7435446,8.3730259,22.145329,7.5615211,55.615211,60.440678,13.853057,24.03,75.97,30.886505,69.113495,44.397091,5,36,54,5,20.559441,16,27.801455,75.332161,1.5292053,0,0,0,98.470795,0,0,967,17.316017,0,47.108845
531701,East Los Angeles,37.353653,5381,23.731647,15.759152,16.874187,11.317599,11.410519,10.183981,10.722914,37.264153,4.0233417,51.535625,61.013321,16.179337,37.35,62.65,30.389065,69.610939,53.019886,7,40,47,6,16.35021,71,27.950075,57.810135,1.2265378,0,0.16725516,0.57610112,98.030106,0,0,1084,11.750973,2.0360219,28.112764
531702,East Los Angeles,42.238647,4735,23.189018,15.374868,15.374868,15.121436,11.89018,8.3421335,10.707498,27.06044,4.8126502,50.395325,66.817093,12.753278,27.2,72.8,32.335648,67.664352,39.514256,11,32,50,7,14.202561,30,30.560846,61.185184,1.2249207,0,0.44350579,0,98.162621,0.1689546,0,948,12.450437,0,43.806923
531800,East Los Angeles,24.169779,5089,29.121635,11.200629,14.678719,14.698369,15.248575,4.4999018,10.552172,45.614037,4.3793216,52.716496,59.718906,15.408525,40.32,59.68,27.743086,72.256912,44.055805,11,30,52,6,14.850136,12,27.328215,62.118526,1.4344665,0,0.56985652,0,97.995674,0,0,1038,9.6385546,0,37.516869
531901,East Los Angeles,17.426662,6886,30.467615,8.6261978,14.435085,17.484751,9.9041538,10.136509,8.9456873,42.255894,3.0996661,51.478302,64.116829,8.0260305,39.04,60.96,25.128962,74.87104,39.413303,6,45,43,6,15.256257,0,24.214659,52.196045,0.46471101,0,1.5829219,0.595411,97.356956,0,0,957,9.4474154,0.47664443,34.413727
531902,East Los Angeles,24.402643,3934,27.707169,10.294866,16.980173,12.125064,11.032028,9.7356377,12.125064,39.506172,7.4210744,36.613365,60.901501,11.348684,46.27,53.73,50.219875,49.780125,28.90188,7,46,42,6,16.366907,5,18.502428,49.757221,3.6349771,0,0,0,96.365021,0,0,1030,5.9797606,0,40.733944
532302,Commerce,40.653904,4649,27.597332,11.056141,15.358142,13.121101,9.7225208,11.916541,11.228221,53.696499,4.7685833,52.279102,57.142857,14.236791,44.61,55.39,49.463043,50.536957,34.050335,9,43,41,7,12.104539,9,18.437984,60.150875,1.1615402,0.15057002,0.32265005,0.34416002,97.633904,0,0.38718003,950,4.5780969,0,34.563759
532303,Commerce,133.87791,4407,22.396189,8.3276606,15.066939,13.251645,12.18516,12.298615,16.473791,48.501362,11.103832,37.995415,57.740112,18.248531,46.65,53.35,53.494175,46.505825,27.27479,11,40,42,8,11.627907,46,13.99177,33.173298,3.3356025,0.38574994,4.6743817,0.81688225,90.424324,0,0.36305878,924,11.567732,0,32.218845
532304,Commerce,57.306591,4537,24.156933,12.034384,15.296452,13.775622,13.467049,13.577253,7.6923075,46.703297,7.5302243,42.037998,60.563774,12.626728,37.1,62.9,44.61335,55.38665,33.348026,16,34,46,4,12.5,346,23.625525,47.692646,4.8490191,1.1461318,0.30857396,6.546176,85.320694,0.74939388,1.0800089,980,17.102804,0,33.302921
532700,Florence-Firestone,38.79892,2964,31.680162,13.697706,13.900135,15.48583,12.719298,4.9932523,7.5236168,43.596058,0,65.534279,63.539742,11.854546,31.13,68.87,20.694542,79.305458,47.604588,10,45,43,3,12.844037,9,26.95829,62.529671,1.1470985,0,0.16869096,1.7206478,96.963562,0,0,948,4.6012268,1.5974441,42.172523
532800,Florence-Firestone,24.651905,4381,38.94088,8.6738186,19.265009,13.649852,9.4042454,5.2271171,4.8390779,17.894737,2.4400871,62.875816,61.119083,6.8661971,29.15,70.85,21.960167,78.039833,43.551701,11,40,47,2,16.430019,92,35.014835,76.283951,0.43369094,0,0.36521342,4.8847294,94.270714,0,0.045651678,913,14.830072,0,50.942284
532900,Florence-Firestone,22.368799,6974,34.356178,12.503585,16.030972,13.535991,11.127044,8.115859,4.3303699,33.830276,6.5839181,58.148949,59.209713,8.6200905,25.52,74.48,14.875767,85.124237,44.436478,11,33,53,3,10.695652,54,38.629192,81.230286,0,0,0,6.5242329,93.475769,0,0,885,15.536375,0,52.003338
533001,Florence-Firestone,25.986525,4156,30.028873,12.19923,17.420597,14.364774,10.611165,6.8334937,8.5418673,31.755424,4.7896709,64.681381,63.875824,11.978399,26.23,73.77,32.245785,67.754211,44.249279,10,35,52,3,13.959391,NULL,29.282965,74.711258,0.64966315,0,0,1.852743,96.70356,0,0.79403275,981,16.895874,0,52.724358
533002,Huntington Park,31.331593,2681,27.564342,10.145468,14.696009,15.330101,12.159642,9.3621778,10.74226,55.14706,3.8922155,52.994011,57.398212,9.1695499,52.27,47.73,35.127056,64.872948,49.90675,12,37,47,5,16.27907,NULL,20.663931,57.888847,1.5665796,0,0,0,98.284225,0,0.14919806,929,17.532467,0,48.037888
534700,Walnut Park,7.6699834,4824,21.662521,13.78524,14.054727,15.547264,11.795191,11.069652,12.085406,48.872181,7.8998075,52.697495,63.585148,11.921063,73.04,26.96,41.258171,58.741829,50.746269,9,45,43,3,8.5967131,0,12.583472,49.123539,1.2437811,0,1.0364842,0,96.932007,0,0.78772801,1218,3.822314,0.66985649,37.129185
534802,Walnut Park,30.744337,3090,23.883495,12.718447,16.925566,11.877023,13.689321,9.5792885,11.32686,22.900763,5.206738,52.833076,64.023369,9.3220339,46.75,53.25,37.237644,62.762356,47.799355,11,35,45,9,19.134396,0,15.53398,55.14563,1.1003237,0.45307443,2.9449837,0,94.886734,0.61488676,0,1072,14.349113,0,48.780487
534803,Walnut Park,28.358902,4302,25.801952,10.018596,16.178522,12.505812,13.761042,9.7164106,12.017666,27.146172,4.4911265,54.364361,56.222549,14.895833,39.02,60.98,35.640785,64.359215,49.697815,10,39,48,3,21.865444,0,28.777313,59.716412,1.8828452,0.92980009,0.67410505,0,95.932121,0,0.58112508,900,20.977777,0,46.756756
534804,Walnut Park,13.809276,3838,27.566441,8.0771236,15.711308,14.773319,14.799375,7.7123504,11.360084,38.709679,4.8582997,54.574898,58.093277,9.3270369,48.36,51.64,46.733166,53.266834,52.240749,10,40,46,4,21.748878,0,19.126112,67.006805,0.39082855,0.54715997,0.33871809,0,98.723297,0,0,1003,10.635965,0,46.691872
534900,Florence-Firestone,43.050041,6295,28.768864,12.756156,16.902304,15.504369,11.326449,6.3860207,8.3558378,19.551682,2.2819886,59.358871,61.777122,9.3269558,33.88,66.12,34.122475,65.877525,50.325657,11,42,44,3,26.963102,37,29.620213,59.844273,0.20651311,0,0.55599684,0.20651311,99.030975,0,0,1066,20.162933,1.2147985,44.008835
535001,Florence-Firestone,26.462395,4308,31.476322,15.598886,16.457752,10.631384,12.534819,7.5208912,5.7799444,23.511906,4.4736843,60.657894,59.986988,10.466377,41.6,58.4,23.200922,76.79908,40.320335,6,37,49,7,18.010075,NULL,30.781797,64.830803,0,0,0,8.495822,91.504181,0,0,885,13.241107,0,40.63422
535002,Florence-Firestone,32.120522,3518,30.528709,14.241046,18.362705,15.093803,10.119386,4.9175668,6.7367821,46.506985,4.3746781,65.465775,59.477867,12.150127,34.98,65.02,26.060968,73.939034,47.555428,6,36,54,4,14.285714,NULL,38.01086,67.390686,2.472996,0,0.25582719,6.9926095,90.278564,0,0,997,15.864759,1.7690876,47.951584
535101,Florence-Firestone,25.485123,7730,32.535576,15.135835,13.221216,12.160414,12.031048,7.0245795,7.8913326,34.273506,7.6390605,61.285538,62.973122,19.163763,36.52,63.48,27.864407,72.13559,38.163002,11,39,46,5,18.81259,11,34.463131,64.773613,0.87968951,0,0.090556271,14.450194,83.376457,0.56921089,0.63389391,1120,13.765643,0,46.0835
535102,Florence-Firestone,28.012358,4855,32.37899,11.30793,19.402678,13.223481,9.8249226,7.53862,6.3233781,29.508196,5.9985371,49.70739,58.302265,13.280866,31.54,68.46,22.82135,77.17865,37.816685,7,43,43,7,21.485411,73,39.052525,54.665295,0.53553039,0.20597322,0,23.419155,74.45932,0.24716787,1.1328527,1101,22.128059,0,45.89217
535200,Florence-Firestone,26.687065,5883,32.364441,13.989461,17.015129,14.465409,12.782594,6.4762878,2.9066803,38.031593,6.0836501,51.647655,65.181396,15.502428,39.34,60.66,21.341463,78.658539,41.815399,9,35,53,3,23.541887,44,26.69845,74.663712,0.45894951,0.339962591,0.35696074,13.666496,84.599693,0,0.57793641,1204,9.5826893,0.84033614,54.726891
535300,Florence-Firestone,33.881416,6021,34.479321,13.40309,15.296462,10.230859,11.825278,9.4502573,5.3147316,30.235439,1.9439133,54.238369,59.025928,13.998358,36.29,63.71,29.7006,70.2994,41.604385,7,46,43,3,21.209017,54,31.253145,69.451431,0.14947683,0.29895365,0.29895365,3.7369208,95.515694,0,0,981,7.315341,0.43352601,40.799614
535400,Florence-Firestone,61.565525,3411,34.242157,15.508649,15.831135,10.495456,12.899443,4.7493405,6.2738199,23.818525,2.8588097,59.684948,56.443516,17.865086,33.57,66.43,28.350878,71.649124,41.776604,5,37,54,4,24.777449,30,41.064079,75.396828,0.49838758,0,1.759015,7.2705951,90.090881,0,0.38111991,1077,12.116992,0,41.780823
540000,Lynwood,25.199837,7381,32.001083,12.410242,17.992142,13.290882,11.827665,7.8444657,4.6335187,35.807861,5.5081649,46.136974,63.850029,11.013731,42.04,57.96,31.907785,68.092216,40.55006,8,38,50,3,12.798092,6,20.281805,52.770626,1.083864,0,1.0567673,3.2515919,94.60778,0,0,1176,2.5657895,0,36.409821
540101,Lynwood,29.386093,6874,28.891476,9.0631361,20.773932,12.423625,10.634274,10.736107,7.4774513,37.720707,9.5896835,39.601406,66.163666,7.0467834,61.65,38.35,51.27301,48.72699,37.139946,8,40,48,4,11.809318,1,15.692625,42.17577,1.2656386,0,1.3674716,6.16817,90.282227,0.11638056,0.80011636,1193,1.4305177,1.5609264,45.820744
540102,Lynwood,20.758661,6696,25.343489,12.888291,14.934289,14.456392,13.873955,10.110514,8.3930702,37.775204,7.591876,44.970985,66.811317,12.905959,63,37,45.297642,54.702358,42.398445,9,40,46,5,16.695059,4,13.397273,55.162594,2.6135006,0,0,7.6164875,89.770012,0,0,1078,2.6888604,2.6517384,31.644077
540202,Lynwood,21.505377,7254,32.299419,11.193824,16.639095,13.054866,9.3052111,7.1271024,10.38048,37.068966,5.6355209,53.061722,56,14.808362,14.2,85.8,28.192694,71.807304,42.638546,11,36,47,6,23.03969,15,36.052937,77.225128,4.2872896,0,1.3234078,5.9966917,87.400055,0.81334436,0.17921147,973,15.181315,0,54.033291
540203,Lynwood,42.610092,5609,36.441433,10.893208,15.314672,14.726333,8.6289892,8.8251028,5.1702619,21.767593,5.1117129,47.020988,63.071297,16.563147,22.79,77.21,34.528736,65.471268,38.776966,10,34,53,3,23.279816,4,30.270758,70.234657,1.1410234,0,1.6937065,2.9417009,93.777855,0.23177037,0.21394187,987,11.354737,0,49.21722
540300,Lynwood,56.822727,4998,30.732292,12.945178,13.02521,16.586636,14.265706,6.2625051,6.1824732,52.086552,7.5666075,60.603909,67.677048,10.586319,46.47,53.53,37.026096,62.973904,40.636253,8,46,43,3,12.653563,3,22.629051,66.306526,1.6606643,0,0,0.60024011,97.739098,0,0,973,7.0652175,0,49.283855
540400,Watts,27.255278,2605,36.046066,12.053742,18.157389,15.009597,8.8675623,7.2552781,2.6103647,20.382166,1.5532545,56.06509,63.579189,18.255396,46.04,53.96,25.598335,74.401665,36.890594,11,34,54,1,25.814537,8,35.700352,80.218491,0.53742802,0,0,16.698656,82.380035,0,0.38387716,1057,8.5653105,0,48.136314
540501,Lynwood,81.812035,7395,25.15213,13.995943,18.796484,17.998648,12.792427,6.612576,4.6517916,32.560387,2.4444444,43.733334,43.636047,13.251094,58.75,41.25,35.257355,64.742645,36.781609,12,34,52,3,26.035032,128,25.281103,66.648529,6.2609873,0.58147396,1.9202163,13.171062,77.822853,0.2163624,0.0270453,1224,4.1246562,0,37.2043
540502,Lynwood,37.437847,6838,38.242176,11.289851,15.340743,13.366482,11.39222,6.3761334,3.9923954,31.606218,4.6363373,49.348015,66.951439,10.711887,16.07,83.93,20.387964,79.612038,36.940624,11,40,46,3,24.46916,5,31.171303,61.508053,2.661597,0,1.1260602,10.207664,85.931557,0,0.073120795,1011,13.627119,0,43.021034
540600,Willowbrook,63.914158,4287,32.750175,15.605318,10.846746,13.855844,12.596221,6.0881734,8.2575226,26.307922,4.2908764,48.599819,60.060059,19.388889,32.3,67.7,30,70,23.792862,10,32,51,6,30.379747,54,27.330359,69.124207,0.58315837,0.97970611,0,36.132492,59.808723,1.9827385,0.51317936,1029,24.600939,0,51.210827
540700,Willowbrook,62.442326,3251,34.020302,12.919102,14.54937,13.626576,10.704399,10.458321,3.7219317,15.952381,10.550725,33.971016,65.945946,20.696722,38.72,61.28,24.295774,75.704224,26.207321,15,31,52,2,27.54491,36,21.052631,70.028366,1.4764688,0,1.445709,42.325439,53.798832,0.64595509,0.30759767,1264,12.016022,0,56.909092
540800,Compton,29.680365,5694,25.641026,10.326659,16.350544,10.273973,17.158413,10.256411,9.9929752,38.775509,14.070214,24.904005,66.219238,7.7027025,68.85,31.15,50.349651,49.650349,20.091324,14,32,47,7,17.661098,43,12.434141,38.619598,0.35124692,0,1.879171,59.22023,37.442921,0.54443276,0.56199509,1176,6.0394154,0,49.38356
540901,Willowbrook,36.900368,4607,28.087692,10.722813,16.887346,8.5304966,14.695029,7.8576078,13.219014,29.554655,10.81944,37.601986,55.696953,15.356005,51.86,48.14,35.734665,64.265335,30.431952,11,42,39,8,16.106195,78,32.464615,58.481239,2.7783806,0.39070979,0.52094638,31.712612,63.20816,1.3891903,0,1243,7.4204946,0,27.511593
540902,Willowbrook,33.221939,5087,27.698053,13.210143,10.281109,10.261451,14.527226,12.069983,11.952035,37.202381,11.443779,27.44511,59.088543,15.160864,57.52,42.48,29.893618,70.106384,18.478474,14,31,48,8,21.89781,572,20.115286,49.850925,1.3563987,0,0,57.951641,39.610771,0,1.0811874,1164,15.047879,0,50.390347
541001,West Compton,63.788029,1019,24.730127,11.776251,12.855741,10.794897,12.266929,9.5191364,18.056919,61.666668,14.528593,28.284389,50.230946,17.701149,85.81,14.19,65.818184,34.18182,26.987242,15,29,49,7,11.210762,76,20.355732,47.2332,2.2571149,0,12.855741,44.749756,40.13739,0,0,1188,9.2409239,0,47.619049
541002,Carson,81.228668,2930,22.116041,13.174062,7.1331058,9.6928329,20.341297,11.058021,16.484642,60.362694,24.630802,11.339663,55.621552,16.857361,89.71,10.29,58.485641,41.514359,26.143345,24,33,32,11,18.723404,52,7.4307747,35.856991,13.993174,0.034129694,6.8941979,48.839592,24.675768,0.068259388,5.4948807,2123,1.1869437,0,32.093021
541100,West Compton,70.122963,3009,26.919243,11.665005,12.961117,13.891659,13.858425,9.1392488,11.565304,47.293446,7.0887446,32.575756,62.527424,13.824561,63.4,36.6,58.89328,41.10672,25.224327,11,36,46,7,20.232557,42,16.987505,52.414726,1.3958125,0,3.6889331,42.738453,51.478897,0,0.69790626,1109,4.2269187,0,57.530865
541200,Compton,31.103949,6205,25.688961,9.282836,14.165996,11.0556,12.151491,15.116841,12.538276,55.034721,12.862453,21.338289,54.940792,11.07395,63.4,36.6,36.646706,63.353294,13.456889,14,33,44,9,14.665127,24,21.025225,41.301872,2.1917808,0,0.2256245,61.46656,35.261887,0.12892829,0.72522157,1147,14.630137,1.8193225,62.107906
541300,Compton,27.532122,5993,32.521275,12.314366,15.484733,13.115301,11.463374,6.207242,8.8937092,45.257454,5.2631578,37.447067,58.520126,14.37397,67.37,32.63,32.36187,67.63813,27.482063,13,38,44,5,22.64151,6,25.071852,63.956043,0.1501752,0.26697814,0.28366429,35.52478,62.723179,0.3003504,0.75087601,1342,5.0985723,5.6439199,42.585941
541400,Willowbrook,21.736063,7085,38.263939,11.079746,17.106564,11.813691,9.7671137,6.7325335,5.2364149,21.401274,3.0927835,58.595711,62.083153,17.823509,41.53,58.47,21.943319,78.056679,34.862385,6,43,48,3,24.781342,18,34.918842,69.400139,0.55045873,1.8489767,0.62103033,16.132675,80.846863,0,0,1135,11.254851,0,43.415714
541500,Willowbrook,19.837692,5545,32.04689,13.038774,15.852119,12.479712,15.311091,6.0414786,5.2299371,43.568466,2.0689654,55.402298,65.514671,12.182163,39.98,60.02,21.585701,78.414299,39.350765,10,39,49,2,14.227226,12,29.731703,61.598831,0.14427412,1.6411182,0,7.5383229,90.676285,0,0,963,4.5155993,0,48.621273
541603,Compton,25.104603,3346,33.413029,15.780036,11.835027,15.869695,13.359235,3.9748955,5.7680812,24.242424,1.6470588,56.529411,57.840172,21.882002,34.62,65.38,23.982683,76.017319,34.518829,14,36,48,3,22.295082,0,41.682072,74.892174,2.6897788,0,0.47818291,13.090257,83.622238,0,0.11954573,926,6.8047338,0,42.63776
541604,Compton,36.971832,6248,35.483356,12.403969,17.461588,11.523687,8.4667091,7.746479,6.9142127,38.322582,3.5319409,56.29607,55.43169,18.399658,36.23,63.77,26.514446,73.485558,34.346992,6,36,54,4,23.504723,3,42.413574,77.528809,2.7048655,0.048015364,0,17.989758,79.257362,0,0,964,7.7848549,0,55.525486
541605,Compton,51.883438,5628,29.317698,16.115849,17.981522,12.526652,11.247334,7.1783938,5.6325517,32.96582,5.7310324,49.52784,64.719627,13.212996,45.71,54.29,30.305973,69.694023,36.584934,11,35,52,3,21.375311,70,22.103767,69.936035,0.40867093,0,2.4164889,21.499645,75.639656,0,0.035536602,1107,2.5889966,0,49.757576
541606,Compton,32.860039,2465,31.602434,10.141988,13.46856,13.590263,12.981745,9.290061,8.9249496,41.599998,4.6657381,49.721447,56.683586,21.492537,30.3,69.7,28.262911,71.737091,43.204868,9,39,44,8,24.925816,23,26.953287,68.168663,0.93306285,2.2718053,1.4198782,11.967546,83.407707,0,0,1015,15.824916,0,48.780487
541700,Lynwood,57.335041,6244,30.253042,12.876361,15.150544,13.372838,13.420884,6.1979499,8.7283792,53.731342,7.5753307,43.339905,60.757866,13.389711,68.14,31.86,46.021774,53.978226,38.244717,9,41,43,6,10.625,5,23.0893,53.258247,0.67264575,0,0,15.214606,84.112747,0,0,1451,7.0306659,0,40.285866
541801,Lynwood,18.844221,5572,35.050251,11.09117,11.611629,17.803303,9.6195259,8.2914572,6.5326633,32.038834,5.4981675,46.017994,58.623356,11.69745,49.45,50.55,41.609512,58.390488,39.249821,8,41,49,2,17.607224,53,34.590282,63.995647,0.64608759,0,0,16.026562,82.842789,0,0.48456568,1114,6.7854114,0.40962622,45.110088
541802,Lynwood,16.365036,5194,34.212551,13.09203,11.147478,14.959569,12.302657,7.6626878,6.6230264,41.176472,5.8458166,46.80307,59.466812,13.083257,64.44,35.56,31.366646,68.633354,31.979206,10,38,46,7,14.83871,2,17.652727,59.934475,0,0,0,13.188294,86.426643,0,0.38505968,1284,5.8500915,0,38.885761
542000,Compton,25.18544,5797,32.361565,13.420734,12.506469,14.196999,11.3852,7.4866309,8.6424017,26.349615,6.9042315,35.412025,59.118141,13.741386,53.69,46.31,26.876877,73.123123,34.466103,8,37,52,4,21.747572,99,27.644569,56.06488,2.8980508,0,0.22425392,26.341211,70.536484,0,0,1189,2.4590163,3.446419,33.602585
542103,East Compton,24.265955,4121,30.744965,16.767775,14.195583,14.21985,12.642563,6.5032759,4.9259887,38.350216,4.1608877,52.380951,61.402359,13.820704,50.68,49.32,23.703171,76.296829,33.681145,9,37,52,3,13.93534,NULL,29.599028,66.731468,0.38825527,0,0.072797865,13.20068,85.925743,0,0.41252124,1168,3.6363637,0,49.881237
542104,Compton,28.774929,3510,28.091167,9.3447294,21.823362,14.017094,13.675214,6.3532763,6.6951566,48.475609,4.0528235,41.985428,67.71418,14.530387,57.97,42.03,26.719769,73.280235,39.34473,12,42,43,4,14.046122,NULL,18.98082,47.609505,0.91168094,0.17094018,0.37037036,11.965812,86.267807,0,0.31339031,1151,4.3723555,0,22.515213
542105,Compton,22.45509,4676,35.821217,13.366125,15.568862,14.520958,9.6236095,6.6723695,4.4268603,39.84,4.124579,56.734005,60.199936,16.709911,39.65,60.35,31.508446,68.491554,36.719418,8,38,49,5,10.424242,NULL,34.965782,70.466209,3.0153978,0,0.9195894,8.8109493,87.254066,0,0,954,4.2813454,0,32.151443
542106,Compton,43.019943,3510,35.868946,12.849003,15.242166,13.333333,11.282051,4.7293448,6.6951566,23.503326,4.6666665,51.5,64.414413,14.748887,39.46,60.54,22.14674,77.853264,41.937321,9,42,44,4,13.69863,NULL,31.07361,68.839104,0.88319087,0,0.6837607,11.196581,85.698006,0,1.5384616,987,16.216217,5.2927027,25.340818
542200,Compton,32.965477,7068,29.881155,15.902659,11.021505,14.388795,13.822864,8.7436333,6.2393889,28.469751,4.7755742,45.92902,61.875736,17.66762,61.8,38.2,20.72072,79.279282,34.550083,10,38,50,3,25.93775,8,25.042542,56.678955,0.56593096,0,0,20.656481,78.169212,0,0.60837579,1089,12.627551,0,45.3125
542401,Compton,62.415459,5175,28.52174,12.57971,17.198067,14.763285,10.26087,8.753623,7.9227052,42.549923,6.5288715,31.102362,64.133018,17.654322,62.61,37.39,32.475883,67.524117,24.038647,8,37,53,2,26.086956,14,21.038198,51.792362,0.81159419,0,0.57971013,38.975845,57.178745,0,2.4541063,1180,8.8235292,0,47.271488
542402,Compton,49.349075,3303,28.004845,12.170753,12.776264,13.048743,13.169846,11.32304,9.5065088,50.248756,12.651822,37.5,62.308929,16.26856,67.41,32.59,45.473682,54.526318,28.761732,11,41,42,6,14.931238,69,13.381774,40.690281,1.6651529,0,0.090826519,30.820467,67.423553,0,0,1210,9.4175959,0,60.324326
542501,Compton,21.966528,4780,37.175732,11.401673,14.121339,8.9121342,15.669456,6.338912,6.380753,43.85321,9.8454027,33.970707,61.895969,23.918449,53.64,46.36,34.38298,65.61702,24.581591,9,37,50,4,25.126263,27,34.863731,55.639412,1.7573222,3.0753138,0.23012552,47.656902,46.631798,0.18828452,0.46025103,1134,9.8347111,0,49.35284
542502,Compton,73.437134,4303,32.326283,13.804322,15.314897,8.9007673,14.919824,7.5296307,7.2042761,41.919193,7.2476273,40.940464,60.788177,19.989195,25.71,74.29,27.657658,72.342339,25.795956,13,35,46,6,26.96011,143,39.019287,60.748314,1.045782,0,0,38.624214,60.330002,0,0,1000,25.142393,0,48.957584
542601,Compton,29.583876,3076,34.980495,14.174253,15.019506,10.728218,10.175552,9.2977896,5.6241875,29.357798,6.4578004,48.145779,59.000942,14.696486,29.85,70.15,25.300171,74.699829,37.906372,6,36,52,6,11.191336,25,35.426888,66.470398,1.2353706,0.16254877,2.0156047,10.013004,83.257477,0,3.3159947,906,16.470589,0,49.907063
542602,Compton,55.829517,5678,32.035927,10.197252,17.8584,14.388869,10.954561,9.2286015,5.3363862,29.533678,7.4085364,44.298782,64.026718,12.14605,45.92,54.08,28.190742,71.809258,37.671715,11,36,48,4,19.736841,21,27.57209,62.299751,1.4089469,0,0.17611836,23.98732,74.427612,0,0,996,14.863871,1.8691589,35.239143
542700,Compton,44.909153,5834,27.956804,13.798423,17.895098,9.2732258,15.632499,8.6904354,6.7535138,44.596272,8.3872862,41.701,68.737198,11.883482,65.15,34.85,30.071722,69.928276,33.459034,12,33,50,5,21.406729,0,26.386938,54.108147,1.7997943,0,0.034281798,23.534452,73.088791,0.7884813,0.7541995,1170,7.2474942,7.3574495,34.82526
542800,Compton,36.634586,3221,26.761875,10.493635,14.374418,10.462589,16.1751,10.058988,11.673393,27.218935,10.094013,25.185553,58.537598,15.471966,77.87,22.13,32.960896,67.039108,22.229122,15,33,44,8,24.867725,7,15.822784,36.518986,1.3039429,0,1.8317293,49.891338,43.433716,0,3.5392735,1396,5.856833,1.7401392,43.271461
542900,Compton,37.254227,2899,24.215246,11.969645,17.178337,11.521214,13.521904,10.555364,11.038289,29.971182,4.9729729,46.432434,57.29895,9.4584284,58.23,41.77,40.501446,59.498554,35.770954,10,41,45,4,19.767443,1,21.340822,58.441559,0.24146257,0,1.1383235,24.318731,73.611588,0,0.68989307,1036,5.7142859,0,20.516499
543000,Compton,22.432373,4547,29.755882,10.842314,13.745327,10.732351,13.349462,8.2471962,13.327469,20.081137,10.477601,21.806738,62.016201,15.578133,65.18,34.82,44.95837,55.04163,23.773916,10,42,39,9,22.670807,8,6.7941508,35.320583,0.48383549,0.19793271,1.2095888,50.472839,44.974709,0,2.6610951,1113,3.6776214,0.88691795,47.006653
543100,Carson,33.836239,6827,19.686539,12.304087,9.8432693,17.196426,15.731654,12.069723,13.168303,45.357143,7.6674562,29.54986,61.503094,11.673375,70.05,29.95,44.209927,55.790073,25.677458,11,37,47,6,15.019763,6,14.910479,35.529793,0.60055661,0,2.4022264,49.12846,47.546505,0.14647722,0.17577267,1437,6.6120219,0,45.958084
